2529.054199,2468.034424,2516.158203,2069.773438,2176.121338,1629.291626,1629.55542,776.011475,775.625305
2598.557129,2435.746582,2527.053467,2115.720703,2184.387207,1691.94458,1620.586182,826.738647,792.236755
2558.02124,2487.426025,2469.835938,2212.856201,2240.053711,1642.171387,1575.464478,802.350464,751.939941
2674.319092,2461.565186,2522.145752,2115.910156,2168.612305,1685.990356,1678.253174,774.908936,763.79895
2585.186279,2494.962402,2437.825439,2158.892822,2200.190186,1660.43396,1541.536499,795.247498,740.827332
2569.70752,2511.95459,2499.890137,2145.062988,2174.223145,1654.80127,1569.437256,799.934326,751.435242
2607.518555,2501.571533,2533.559814,2144.200928,2197.536865,1632.441895,1602.876221,788.44281,799.278442
2680.184326,2484.85376,2473.744629,2104.671631,2194.750488,1682.399658,1581.937134,815.78302,764.852173
2627.380371,2446.19873,2550.436279,2132.627197,2132.490234,1611.10791,1579.579956,791.655762,765.15271
2635.086182,2495.023438,2547.970459,2140.471436,2210.903564,1663.210083,1567.393433,816.133606,767.089111
2548.016846,2439.143066,2556.324219,2150.024902,2135.830566,1635.587524,1660.911011,790.007996,765.224121
2565.873047,2464.556152,2561.674072,2222.807129,2248.512695,1628.216553,1570.10022,789.271545,740.343628
2631.744141,2541.671387,2616.734131,2177.66748,2183.794922,1703.919434,1622.390625,818.125854,796.798767
2566.532471,2504.257813,2455.722412,2102.220703,2169.304932,1688.827271,1615.29126,802.950684,742.283447
2520.239258,2396.583496,2517.674561,2134.151367,2174.973389,1718.512329,1581.412842,850.121826,769.259094
2586.055908,2548.840332,2533.002197,2134.837402,2142.125244,1684.46228,1641.244263,805.097534,785.737122
2524.791748,2524.717529,2501.088867,2121.511963,2170.519043,1649.744751,1577.156738,772.254456,749.692932
2746.714355,2500.306396,2594.862549,2118.386475,2283.849121,1726.484619,1616.216919,785.687439,768.432617
2640.834473,2552.316162,2479.956055,2134.806641,2211.530762,1638.993652,1601.193237,798.03064,761.433044
2669.310547,2492.081787,2574.040771,2141.252686,2266.506348,1704.326172,1600.505737,799.24939,790.903137
2572.81958,2422.175781,2596.32373,2069.49585,2182.852783,1642.796143,1551.430786,812.854492,768.523438
2519.089844,2489.539307,2552.695313,2183.900879,2140.62085,1695.30127,1641.071411,792.589661,781.876831
2638.319824,2469.782715,2525.896973,2196.184814,2154.814941,1619.622437,1586.838013,793.307434,768.889465
2659.719238,2497.209717,2485.443848,2149.42334,2195.212158,1680.343018,1620.521118,805.713684,763.997498
2646.699951,2463.932861,2415.491699,2099.404541,2140.0625,1631.231934,1619.273315,799.663086,779.626648
2617.335205,2486.322998,2586.748779,2146.912109,2206.492188,1646.881348,1556.222534,792.395752,771.315552
2582.739502,2487.224854,2548.164795,2182.897705,2177.596191,1682.381348,1634.593018,794.902893,765.737122
2707.365723,2472.647217,2565.246826,2149.226563,2198.37793,1617.420654,1626.467529,766.832581,754.478271
2609.754883,2452.660889,2472.867676,2099.619873,2170.78418,1671.445923,1612.314331,784.697205,766.589966
2611.185791,2452.863525,2536.614014,2142.585693,2139.948242,1679.596558,1595.711914,822.998596,779.999878
2623.145508,2479.344727,2548.53418,2197.473877,2240.735107,1687.018311,1584.075562,812.492737,787.495422
2589.596436,2451.40332,2556.199463,2161.872803,2189.091553,1637.961304,1568.723633,778.839294,733.038025
2646.855225,2418.788574,2498.705078,2082.508545,2160.800781,1648.691772,1584.256348,810.708252,788.46106
2656.636719,2453.469238,2521.316406,2113.759033,2240.336914,1709.889526,1619.975708,790.715393,749.43158
2626.10376,2500.541748,2485.738037,2123.183594,2168.584229,1581.201294,1611.427246,792.256287,779.374695
2513.895996,2485.270996,2505.448486,2072.030518,2176.556885,1691.465698,1580.688843,821.576294,787.315125
2630.521729,2467.964355,2524.084473,2090.563477,2221.83252,1640.092041,1660.374268,773.940979,793.897217
2630.20166,2483.47876,2473.836426,2169.755615,2188.291504,1640.078857,1586.166138,800.272766,743.435791
2609.578857,2373.667725,2454.630371,2080.592773,2139.694092,1694.322998,1638.297485,795.465271,771.940002
2570.68042,2473.156738,2543.888672,2146.072021,2199.490479,1695.859131,1600.964722,797.753235,784.012756
2588.911133,2517.579834,2567.607666,2147.588379,2205.959961,1640.123413,1573.482544,780.102112,770.89093
2580.840088,2499.639648,2529.496338,2106.19873,2191.9646,1674.191406,1570.5354,808.044312,782.5802
2561.568115,2460.122314,2539.653076,2119.591309,2202.901123,1656.433838,1605.304932,779.824768,800.821289
2561.565674,2552.406006,2505.462402,2194.754883,2183.189453,1685.293213,1596.733154,830.4104,751.347412
2587.431885,2501.913818,2529.434082,2213.762939,2155.688965,1706.080078,1680.349365,835.079834,784.879395
2621.134521,2516.319092,2509.676758,2131.373047,2176.364746,1644.560547,1590.230713,791.294006,746.861389
2729.00708,2474.929199,2481.289551,2091.902588,2228.262207,1613.017944,1574.066162,819.488159,758.39624
2606.706299,2561.531738,2538.260254,2232.022217,2180.098389,1720.883301,1606.887817,819.380676,768.314209
2582.540283,2476.65918,2545.589844,2204.179688,2158.12793,1705.017578,1584.813354,799.795959,769.126709
2631.12793,2498.990967,2495.285156,2174.226074,2262.628174,1682.17334,1621.682007,804.749817,792.423035
2659.1875,2508.543701,2563.335205,2131.913574,2154.20874,1636.721313,1582.668579,795.561951,753.151184
2636.38916,2419.704102,2572.171143,2041.660522,2209.523682,1668.714844,1674.975098,827.656372,764.427185
2583.220947,2449.769287,2501.30542,2035.198853,2199.28418,1560.334229,1592.997925,778.414063,748.077209
2595.001465,2542.916016,2531.715576,2149.860352,2216.28418,1661.067017,1569.998535,827.640991,773.832153
2582.161377,2460.450928,2476.53125,2135.582764,2127.702148,1568.400269,1550.00061,799.468628,755.359009
2702.410889,2463.831543,2536.361328,2143.51001,2185.29834,1618.908081,1705.514282,819.855652,754.582458
2571.865967,2490.861084,2436.578613,2105.711914,2170.642578,1650.981567,1640.869141,766.764893,782.09967
2656.13501,2461.295166,2514.744385,2148.638672,2308.59668,1644.052002,1548.831177,823.348328,758.182556
2639.148193,2473.63501,2448.608398,2184.696533,2187.804688,1701.483765,1685.650146,824.304688,776.290283
2609.892578,2484.520996,2500.642334,2142.25,2214.17334,1686.331665,1581.889038,767.005676,764.45282
2628.723389,2412.157959,2529.922119,2114.649658,2184.829346,1717.51062,1637.676392,756.758179,755.556519
2702.324951,2400.678223,2484.49585,2095.082764,2186.447266,1640.530518,1598.314941,775.645386,765.805664
2613.92334,2490.17749,2467.347168,2185.019775,2238.518311,1727.159424,1566.973389,796.442078,783.285156
2603.002686,2463.032959,2534.153809,2102.422363,2245.64502,1646.092773,1607.053223,791.109253,761.338379
2579.534668,2467.659424,2503.645508,2099.84082,2143.607178,1647.71106,1595.990356,819.086792,779.18866
2616.85083,2496.495361,2519.407227,2173.858887,2198.063721,1666.215698,1656.629395,831.087219,788.985779
2656.789307,2439.930176,2584.444824,2091.130127,2194.046631,1624.748657,1605.507568,773.204773,763.330444
2611.626465,2504.415771,2601.762939,2179.588135,2220.936279,1667.149048,1607.487549,781.139282,747.532227
2647.759521,2476.339111,2497.5354,2137.273438,2165.641602,1621.584106,1603.853149,809.580017,760.353638
2626.219971,2479.323486,2622.571045,2118.42749,2134.196777,1661.876099,1585.681641,808.115906,728.265503
2590.190186,2451.345215,2539.078613,2095.115479,2174.998779,1610.96167,1557.712891,804.85614,775.794617
2689.360596,2462.29541,2582.182373,2235.413086,2185.127686,1710.436768,1631.986816,798.81012,770.96283
2573.97168,2532.592529,2481.831055,2141.33252,2221.87793,1622.912231,1617.485229,778.725342,723.440247
2637.444092,2427.022217,2485.877197,2139.209473,2271.765869,1627.26123,1635.357422,793.965332,779.049988
2551.269287,2501.317383,2623.53418,2130.248779,2212.397705,1675.436401,1606.729614,795.988892,771.208618
2506.412842,2502.45874,2496.872559,2069.498291,2186.657959,1667.660522,1601.293945,793.155029,790.154907
2620.130371,2485.422363,2586.156738,2162.490967,2154.015869,1640.658936,1612.159302,800.644836,770.614136
2585.714355,2535.502197,2492.012939,2160.772949,2223.399658,1625.171021,1599.081177,802.481873,791.06073
2560.636719,2434.115479,2603.970215,2092.695313,2122.579834,1632.431763,1636.084473,774.930969,750.872314
2613.119385,2453.945801,2526.776123,2193.948975,2130.4104,1640.01416,1634.188599,828.343018,747.847229
2574.222656,2508.614746,2536.286621,2179.759521,2166.333252,1672.827026,1534.068604,785.285339,789.016052
2625.369141,2473.061279,2575.051758,2187.807373,2281.672363,1737.941528,1623.573608,795.796448,802.089417
2611.644775,2420.519043,2525.263428,2147.791016,2174.666016,1627.276855,1582.666016,787.834534,759.58667
2585.132813,2504.180176,2560.506836,2134.374756,2166.301514,1669.364624,1616.671631,817.528992,748.96814
2574.803711,2406.161865,2492.80957,2133.021484,2203.127197,1619.982544,1587.116455,804.025146,757.936523
2635.296875,2492.5979,2570.124268,2197.099365,2206.675293,1691.595459,1646.970825,828.327148,763.957031
2551.77832,2436.973633,2536.803467,2085.647461,2167.070557,1687.525269,1537.635864,778.878906,749.660156
2686.423584,2548.212402,2548.2771,2132.966553,2177.375,1680.369995,1618.666016,802.964111,782.621582
2616.279785,2504.096924,2517.194092,2169.046631,2228.703125,1587.747925,1690.10083,822.0354,746.672668
2596.50708,2449.569336,2632.216797,2148.098389,2261.736572,1672.452515,1535.721924,791.533875,795.626038
2592.651367,2468.489014,2554.770508,2179.465088,2239.132324,1624.868774,1649.020508,785.210754,773.411865
2642.976563,2425.871826,2655.725586,2118.841309,2187.664063,1646.07312,1547.572266,808.560913,755.030151
2633.041992,2450.297852,2556.376953,2115.632813,2160.680176,1623.068115,1594.166504,798.270508,764.414673
2602.825195,2412.425049,2563.92749,2109.416504,2121.302002,1650.832642,1582.513306,807.77594,786.517639
2632.730225,2481.993408,2585.601807,2191.001465,2161.922852,1676.082275,1602.511963,793.645508,787.583496
2649.016357,2485.806396,2575.075684,2086.719727,2142.264893,1723.761597,1631.683105,797.435791,776.164856
2614.32373,2453.432617,2543.844482,2129.394531,2160.932617,1704.131836,1638.702393,804.397156,773.515015
2612.203613,2446.826416,2529.94458,2131.954102,2186.422363,1685.273926,1643.672607,794.240662,781.168945
2603.049316,2526.47998,2511.674805,2091.295654,2178.38501,1632.110352,1531.596802,775.361511,789.404236
2653.16748,2488.894043,2501.740234,2166.729004,2139.144775,1619.543457,1666.169434,803.682983,769.436035
2611.675781,2376.237305,2470.532471,2117.697266,2150.15625,1682.780396,1610.083252,785.658203,755.685669
2561.485107,2447.100098,2478.85791,2081.068604,2210.123047,1678.380371,1641.648071,802.019287,784.98291
2587.355469,2541.40918,2518.936035,2087.431152,2205.985107,1656.613159,1664.245117,784.768616,778.393616
2595.200195,2526.238525,2482.731934,2108.47583,2140.106201,1699.776001,1605.931274,777.960938,753.462036
2581.753662,2445.58252,2510.519043,2114.20874,2179.671631,1637.285889,1534.738892,806.669006,735.325073
2623.895752,2453.753174,2590.27124,2191.36084,2238.317871,1651.272461,1542.382568,795.81897,726.968872
2606.522705,2444.052734,2563.880371,2121.094482,2194.575439,1667.408325,1584.477417,792.633057,759.84967
2575.341553,2451.338379,2512.061035,2179.912109,2206.298584,1661.003784,1619.861084,808.724304,755.122925
2612.325439,2527.353516,2536.178711,2119.398193,2227.995605,1662.722778,1588.598389,834.42511,774.903809
2609.353027,2382.570313,2550.342285,2154.447754,2155.172607,1715.056396,1644.151245,776.492676,755.938416
2642.973145,2392.744629,2534.612305,2063.698975,2195.953857,1657.285034,1607.398926,791.405334,776.50116
2567.56543,2492.92041,2489.699219,2119.79541,2174.735596,1630.71106,1545.126099,818.238281,796.690125
2555.699951,2416.356201,2576.276611,2166.308105,2184.573486,1679.38501,1619.150879,774.539978,743.736023
2554.165771,2465.760498,2472.153564,2167.023926,2157.351563,1637.611694,1593.63562,806.098755,762.600586
2587.085449,2436.264404,2472.098877,2119.218506,2192.366455,1659.472534,1588.950439,767.207458,774.630188
2554.935303,2477.058105,2548.133057,2100.31958,2186.45752,1654.335205,1604.706299,776.377869,791.363403
2663.356689,2459.529297,2513.825195,2135.847412,2190.582275,1684.418335,1522.160522,795.904541,770.388367
2618.920898,2494.013916,2532.430176,2100.232178,2167.98584,1716.811401,1651.878052,796.281982,806.705505
2577.144531,2480.473145,2498.301025,2075.501953,2135.070801,1668.792969,1604.797241,765.462097,728.271301
2613.69873,2455.911377,2506.980957,2139.916992,2109.051758,1671.651001,1566.920532,788.408203,769.843628
2646.237305,2492.888916,2480.038818,2104.319824,2153.419922,1653.134766,1569.746704,803.105957,789.114258
2588.447998,2455.580811,2501.846436,2113.858643,2193.917725,1758.033325,1598.909302,788.319275,756.097595
2678.839355,2546.469482,2487.163574,2174.670166,2224.479736,1620.071045,1584.356934,800.035889,754.843079
2647.651367,2467.589355,2544.540527,2159.256104,2213.282959,1683.734375,1514.786987,775.963989,760.31665
2681.610596,2412.094482,2594.99707,2181.319824,2135.704834,1680.513794,1612.915649,814.862976,784.41394
2664.717529,2454.376465,2492.570313,2107.721924,2107.679443,1637.406738,1686.769897,849.747131,744.1203
2617.659912,2490.605713,2560.427734,2157.690918,2230.482666,1673.685913,1543.512817,817.526306,786.99884
2612.941895,2520.357178,2516.096924,2202.206787,2191.959717,1662.630005,1657.074219,830.273621,783.651184
2642.515625,2446.92749,2566.400391,2048.261719,2169.20459,1648.06958,1559.323975,832.456482,750.134155
2607.628662,2482.970947,2450.120361,2107.425781,2175.623291,1671.749023,1659.427979,796.741089,808.143982
2598.781494,2440.580078,2551.943848,2138.882568,2128.147217,1646.803589,1581.04126,798.144775,765.000183
2570.408936,2447.369385,2610.317383,2167.863281,2189.161133,1638.214233,1582.97998,799.838013,781.849182
2591.919189,2470.602783,2501.106934,2140.067871,2195.110107,1698.889404,1597.277954,811.767944,784.035156
2710.943604,2476.776123,2474.803223,2115.064209,2184.304199,1651.35144,1584.914795,793.76886,735.7229
2566.759033,2466.94165,2549.45166,2113.645264,2190.138916,1597.262573,1599.752808,784.181519,800.519714
2608.413574,2434.218262,2495.73999,2169.325195,2235.641846,1675.666138,1612.480591,832.007996,762.737183
2581.287598,2396.559814,2528.860596,2167.12793,2239.256104,1679.576904,1576.72522,809.536011,766.437805
2538.506592,2497.127686,2573.708496,2134.479248,2133.780029,1610.478271,1585.361938,784.127258,782.333435
2520.24585,2477.775146,2426.471436,2171.6521,2236.067139,1592.185791,1640.818359,779.84729,756.305542
2602.068848,2509.463379,2485.806885,2114.638672,2107.576416,1701.25708,1619.452393,823.818604,794.716675
2676.759277,2480.162354,2515.776855,2177.156006,2126.49707,1699.786499,1640.476318,790.785706,765.312439
2681.151611,2506.554199,2433.991211,2125.995117,2243.329346,1678.060547,1559.469116,807.669922,752.147888
2573.80542,2434.103271,2553.797852,2100.751465,2154.821045,1604.558228,1588.023926,802.089844,756.341064
2696.824463,2417.041992,2547.848145,2135.233398,2111.374512,1671.501221,1562.883667,801.265076,799.391541
2635.054688,2443.087891,2500.193359,2152.080811,2141.418701,1628.427246,1613.177368,791.103333,788.766174
2574.773438,2475.171875,2557.133545,2092.797363,2146.25,1609.636963,1634.55835,831.256958,774.87915
2723.918457,2462.589355,2510.654297,2085.140381,2176.601074,1702.255249,1625.954712,825.143433,767.484924
2541.941406,2472.525879,2501.086914,2162.246094,2165.818115,1728.495361,1677.823364,811.369141,783.6026
2607.257324,2489.996826,2526.019287,2109.537842,2169.735107,1681.580078,1597.269775,787.959412,785.646301
2546.882324,2521.140381,2616.392334,2208.42749,2154.672363,1691.115479,1604.51709,803.207092,782.869019
2636.624512,2415.66748,2516.335938,2126.323486,2200.531006,1620.357178,1597.633057,776.370239,767.274353
2680.338623,2400.983643,2477.085938,2121.490479,2257.413818,1617.886719,1657.400757,804.476074,777.362793
2637.580078,2497.748047,2476.685303,2090.455322,2219.423584,1702.194458,1609.210571,824.36322,809.50061
2552.688477,2560.440186,2512.230225,2162.506836,2133.432373,1677.741089,1623.238892,824.565918,749.968933
2564.227539,2516.374023,2493.054443,2194.752197,2165.706787,1620.886353,1581.935913,819.003113,756.314697
2719.973877,2496.419922,2519.713623,2161.78125,2214.940918,1725.222778,1553.844849,798.906067,774.730347
2605.80127,2493.370605,2530.724365,2169.496826,2180.762207,1640.888794,1645.553223,810.35675,739.265381
2580.335205,2444.13916,2580.712402,2066.242432,2207.608887,1644.164185,1644.086548,787.5271,791.662659
2682.536133,2528.88916,2576.043945,2119.375488,2227.176025,1628.898804,1620.337402,816.824219,783.283264
2566.746582,2421.152344,2562.270752,2218.650391,2151.864258,1628.854614,1580.446533,829.068298,731.329468
2638.576416,2498.6521,2511.539551,2095.814453,2157.992188,1658.169922,1610.98938,802.227722,775.811951
2618.923828,2430.93457,2547.692139,2104.583008,2145.887695,1703.039795,1587.529175,819.739868,756.579346
2589.831299,2477.888184,2578.435059,2150.357422,2140.394043,1714.340576,1535.517578,790.433655,755.866455
2583.420166,2495.488281,2589.621582,2179.829102,2284.557129,1634.644531,1671.794922,824.716858,770.450378
2604.306152,2534.306641,2572.897705,2161.54834,2188.997803,1679.762451,1585.284912,816.662842,774.507324
2600.3396,2402.6521,2474.620605,2114.133789,2179.641113,1638.180908,1642.252563,805.137756,749.720215
2576.858398,2388.811279,2567.207764,2118.343994,2153.957275,1696.66748,1616.311646,782.926697,760.189026
2559.484131,2447.6875,2559.538086,2206.807129,2149.372803,1572.086792,1555.221069,813.007935,766.547668
2584.833496,2428.6521,2502.173584,2099.314453,2227.812744,1716.640259,1544.252686,798.008911,784.56311
2612.635498,2452.319336,2561.188721,2155.253662,2258.602295,1693.138672,1612.496094,793.537781,760.676697
2545.493896,2426.197021,2472.232422,2141.596924,2198.159912,1677.338379,1649.451904,785.249084,739.211365
2561.05835,2428.283203,2572.690918,2108.661133,2143.240234,1686.460571,1633.03772,767.049927,780.111328
2627.27832,2507.300781,2583.607178,2119.754639,2172.39502,1696.695923,1614.438599,809.874817,783.000244
2591.26123,2492.287109,2497.418945,2124.209717,2200.8396,1664.174072,1593.745239,777.405945,757.190369
2561.523926,2451.144775,2539.258789,2145.451416,2188.123047,1715.451904,1640.213379,788.576843,786.001526
2643.526855,2463.37793,2553.259766,2067.521484,2113.864746,1677.953125,1624.956421,823.048645,756.985535
2556.180908,2420.143066,2555.371582,2084.746826,2144.432617,1668.905884,1610.168335,811.048218,794.322632
2692.723877,2479.747559,2561.231934,2143.09375,2255.375977,1659.550659,1627.903931,766.512756,756.078369
2706.935303,2486.84375,2493.241211,2214.20166,2274.961182,1678.63623,1559.018066,765.423035,742.4198
2723.102539,2436.930908,2519.861572,2168.13623,2138.470459,1671.190552,1656.21936,829.607422,773.656189
2601.634033,2466.57666,2457.709229,2115.936035,2154.117432,1674.853149,1550.910522,820.681946,745.195801
2613.120117,2510.923096,2478.052002,2171.440918,2163.897461,1658.479248,1603.72644,860.494019,797.397217
2616.719482,2475.377441,2480.996094,2150.581543,2131.934814,1733.044434,1612.531372,804.694275,760.830627
2578.492432,2429.828857,2595.682129,2119.779541,2107.888184,1656.939087,1572.663208,804.828918,774.252441
2530.965088,2415.325928,2563.924072,2089.030273,2189.884766,1657.644531,1593.607422,816.206604,777.797119
2663.904785,2449.691895,2590.723145,2141.968994,2209.021729,1646.945313,1584.341797,818.607056,787.919373
2629.812012,2444.778564,2561.385742,2122.187012,2161.449219,1601.165527,1610.574707,790.044861,787.069397
2636.908691,2429.956299,2560.411377,2138.794678,2155.395508,1677.807861,1611.647461,798.367126,754.752747
2660.175293,2405.552979,2478.047363,2116.735596,2186.785156,1608.429565,1614.851074,813.902893,783.082458
2612.233643,2493.338379,2551.605225,2080.969727,2109.690918,1624.030151,1583.81189,773.030212,779.414429
2621.767822,2511.626221,2534.73291,2232.051514,2206.409668,1668.881226,1714.265991,814.355408,767.023193
2547.020996,2414.527344,2526.024902,2118.56543,2198.589355,1700.305786,1640.158569,799.950195,750.594482
2584.590088,2548.382324,2518.101563,2108.227051,2126.32666,1626.226318,1625.408569,769.946289,811.097473
2602.433594,2476.049561,2523.10376,2151.103027,2151.710205,1723.503174,1640.627808,831.095398,771.013794
2606.890137,2445.510986,2536.762939,2147.370361,2180.22583,1738.991577,1608.472412,787.505127,756.654907
2625.728516,2395.593262,2529.601563,2230.05127,2181.093994,1624.303711,1622.923706,804.194275,766.384521
2641.806641,2520.690186,2492.384521,2063.36792,2158.656006,1679.697876,1521.796875,785.699219,772.930237
2683.367676,2488.327637,2511.22583,2060.996582,2230.193848,1683.956421,1609.092163,776.818604,738.587952
2613.096436,2467.373047,2578.663818,2233.226807,2149.965576,1664.522827,1593.619873,786.602295,819.636292
2606.549561,2427.33667,2513.776367,2150.009521,2152.52832,1658.356812,1585.825806,798.690918,785.944214
2597.106689,2441.290039,2493.971924,2071.086426,2201.441406,1655.268311,1593.200073,816.49707,763.321228
2699.542969,2495.788574,2524.843262,2083.713623,2100.072998,1686.524658,1644.046875,823.017151,812.188965
2605.094238,2420.910645,2479.295654,2180.845215,2188.789307,1558.066284,1606.632446,799.614441,760.488342
2674.772705,2422.758545,2453.23291,2138.58252,2161.65625,1642.484009,1575.188354,796.162109,788.245972
2628.160156,2581.741211,2484.37915,2148.049805,2223.996582,1707.691284,1681.484253,798.127808,810.678223
2610.568359,2484.624023,2546.557373,2104.372314,2162.753418,1610.887085,1599.304932,772.43811,791.188782
2574.515625,2402.62085,2460.836426,2023.523438,2148.632813,1683.085571,1584.858154,779.700134,745.704041
2538.98999,2471.545654,2517.427246,2057.367676,2190.678955,1690.787109,1627.399902,803.856689,755.286743
2539.466553,2414.887939,2573.032471,2094.320313,2135.76123,1675.823975,1567.290039,802.895935,747.05188
2546.861084,2489.689941,2523.208252,2153.35791,2241.569824,1671.831299,1593.19397,811.348999,781.103394
2678.927246,2385.300293,2522.135742,2159.020996,2202.130127,1674.478149,1631.437866,789.158203,766.938843
2580.542236,2438.103027,2520.703125,2149.461426,2193.036377,1696.302246,1581.443359,760.828552,788.896912
2648.342773,2473.685547,2531.442139,2108.947998,2180.884766,1564.213623,1572.164551,747.208435,772.927795
2560.879395,2544.013672,2530.41333,2201.919678,2231.640625,1664.166748,1582.700562,772.309082,779.537109
2572.271729,2481.27124,2514.704834,2085.951904,2143.004639,1633.416748,1582.188354,787.770569,755.29248
2612.888916,2448.159424,2556.971924,2132.695801,2211.522461,1657.870117,1669.070435,782.947266,784.455139
2707.011963,2411.531738,2501.393799,2123.732666,2166.775879,1626.133179,1581.179443,796.290039,793.457031
2672.392822,2519.573242,2540.566895,2170.281982,2197.460693,1672.122437,1613.020508,792.722107,756.351624
2564.931885,2522.494873,2452.144531,2163.568604,2219.770264,1660.504028,1564.844238,798.833679,784.258545
2603.610107,2522.587891,2547.87793,2083.646484,2192.756348,1748.928223,1586.835327,813.322388,759.850525
2545.487305,2423.313477,2509.637451,2149.44873,2169.279053,1655.638428,1622.457153,786.221375,803.317444
2644.317139,2430.395264,2523.305908,2161.880127,2177.915039,1653.001953,1647.98584,786.58844,767.472778
2649.663574,2535.818848,2579.749512,2131.547363,2217.062744,1655.313721,1608.135742,815.174438,778.277527
2637.907959,2374.941895,2475.309326,2140.195313,2162.183105,1673.477173,1586.825806,790.99939,727.434387
2564.343262,2487.29126,2524.927734,2196.974121,2155.595459,1681.935669,1636.844971,791.736084,754.346558
2591.080078,2436.436768,2494.348145,2085.622803,2188.088867,1698.54834,1632.356445,812.964905,759.008057
2533.642578,2429.69165,2505.682129,2100.82373,2189.907471,1592.8479,1580.23999,786.33844,762.627502
2715.388428,2500.736816,2494.500488,2166.695068,2157.028076,1730.539185,1622.026245,809.928528,762.131409
2677.111084,2422.916016,2557.674316,2167.454346,2187.847168,1657.668701,1595.793335,820.864014,761.299561
2679.362793,2491.518066,2508.452881,2141.537354,2171.793945,1572.57666,1619.592041,791.517334,763.324036
2681.542236,2451.220459,2490.494385,2077.32373,2249.749512,1665.381226,1623.48584,822.128662,785.395325
2591.216309,2437.545166,2558.346191,2209.879395,2216.498291,1673.104492,1609.294556,828.913147,776.85376
2562.096191,2434.90918,2532.441406,2067.093018,2152.137451,1716.62439,1633.624146,790.9021,754.608093
2597.490479,2512.990723,2583.959717,2207.845215,2254.938477,1726.637207,1551.897827,829.373291,798.414917
2646.303711,2499.275391,2506.909668,2141.899658,2212.568115,1666.879761,1567.128906,816.489929,770.255188
2619.65332,2469.763184,2507.85791,2144.805176,2184.100342,1621.387573,1575.003296,793.012207,787.094238
2654.097656,2513.327637,2599.955811,2130.717529,2191.310791,1633.208008,1616.311401,817.111877,783.837708
2644.53125,2434.813965,2486.887207,2199.482422,2260.740967,1587.759644,1553.438477,791.298462,785.225769
2578.046143,2446.421631,2456.630615,2111.713135,2184.231201,1604.59082,1600.287109,830.622559,767.378723
2650.328369,2388.837891,2574.01416,2119.226563,2212.418701,1681.903931,1650.688354,788.098938,787.788208
